,subj,channel,X10,raw_top_r,raw_top_rho,raw_btm_r,raw_btm_rho,raw_comb_r,raw_comb_rho,raw_SAM_y_r,raw_SAM_y_rho,raw_SAM_e_r,raw_SAM_e_rho,raw_SAM_i_r,raw_SAM_i_rho,control_rho,Unnamed: 0,raw_top_r_pval,raw_top_rho_pval,raw_btm_r_pval,raw_btm_rho_pval,raw_comb_r_pval,raw_comb_rho_pval,raw_SAM_y_r_pval,raw_SAM_y_rho_pval,raw_SAM_e_r_pval,raw_SAM_e_rho_pval,raw_SAM_i_r_pval,raw_SAM_i_rho_pval,raw_top_r_pFDR,raw_top_rho_pFDR,raw_btm_r_pFDR,raw_btm_rho_pFDR,raw_comb_r_pFDR,raw_comb_rho_pFDR,raw_SAM_y_r_pFDR,raw_SAM_y_rho_pFDR,raw_SAM_e_r_pFDR,raw_SAM_e_rho_pFDR,raw_SAM_i_r_pFDR,raw_SAM_i_rho_pFDR
200,1005,DRIM3-DRIM2,SuperiorTemporal-Insula,0.0234257370758911,-0.005180934204949399,-0.020194903846718952,-0.03027085693933705,-0.00644907172680015,-0.03402850874056135,-0.02413002831304965,-0.01819511830321885,0.00941593372901835,0.00280470380875255,0.0043082710490709,0.0183188903550224,-0.01276915135506415,76,0.8,0.0,0.0,0.0,0.0,0.0,0.357,0.877,0.06,0.404,0.088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5603544303797467,1.0,0.0992,0.532936170212766,0.14745945945945946,0.0
201,1005,DRIM4-DRIM3,SuperiorTemporal-Insula,-0.008403121424016901,-0.0217070615211298,-0.02721349435126935,-0.025517363186778053,-0.01718042888194115,-0.0333583645053383,0.014974015907447,0.0187805271648843,0.011213483605261951,0.01842180851548935,-0.011054315891204,0.00372659234025475,-0.024911634577861448,77,0.922,0.677,0.0,0.007,0.854,0.0,0.0,0.0,0.909,0.243,0.001,0.684,1.0,0.8744583333333334,0.0,0.012955223880597016,1.0,0.0,0.0,0.0,1.0,0.3311208791208791,0.0020666666666666667,0.9862325581395349
202,1005,DRIM5-DRIM4,SuperiorTemporal-Insula,-0.0206722378560363,-0.022434679813548748,0.0081384246315104,0.0023458241193318,0.0116631142277814,-0.01517868415658945,0.0096198904574749,0.01830015960002545,-0.0042300112551372,0.0003317583890813276,0.0069529069685663,-0.00402804774848755,0.00112621957219505,78,0.0,0.021,0.0,0.0,0.0,0.016,0.271,0.243,0.0,0.999,0.0,1.0,0.0,0.04006153846153847,0.0,0.0,0.0,0.023903614457831325,0.44215789473684214,0.3863076923076923,0.0,1.0,0.0,1.0
203,1005,DRIM6-DRIM5,SuperiorTemporal-Insula,0.00041990506299304994,-0.0064490702158512,0.0084660184952312,0.0157010210081633,-0.0088730581092469,0.0035549715767953997,0.0037430031831048004,-0.0080573600091776,-0.014855040857848799,-0.0222868839499014,0.01434881105298065,0.0131894348143095,-0.0075101948656311,79,0.0,1.0,0.0,0.0,1.0,0.0,0.909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204,1005,DRIM7-DRIM6,SuperiorTemporal-Insula,0.02822977805736205,0.024275244716039097,-0.0155646106388176,-0.006191942238710699,0.00563954338293355,-0.00024889463182315,0.023355557673222997,0.0202297464687594,0.027222576039002147,0.019484700333552048,-0.0284490700597859,-0.02542379120380655,-0.0113103788976606,80,0.0,0.0,0.0,0.683,0.0,1.0,0.0,0.016,0.0,0.0,0.0,0.431,0.0,0.0,0.0,0.7915140186915888,0.0,1.0,0.0,0.029611940298507465,0.0,0.0,0.0,0.6851794871794872
205,1005,DRIM8-DRIM7,SuperiorTemporal-Insula,0.014747340620148649,0.0026058989129438,0.04074105926442245,0.04098654607784735,0.02742775486616335,0.025402211552353803,-0.0322878481908831,-0.019649735111957597,-0.0292393998363769,-0.028216336802613852,0.02320072306664205,0.014070639307302249,0.0459503708720593,81,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008857142857142859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1005,DRIM9-DRIM8,Prefrontal,0.0228032208541539,0.02823702941392465,-0.00396108951060795,-0.008859975049595951,0.02096015431586325,0.012558712793394,0.03440920682738295,0.0362338802294208,-0.00142353063997505,0.009176351932216251,-0.036143591949835005,-0.0417940571190491,-0.0136110369297659,82,0.248,0.158,0.044,0.301,0.0,0.001,0.454,0.567,0.685,0.172,0.0,0.0,0.3534712643678161,0.2449,0.06906329113924049,0.4013333333333333,0.0,0.0017464788732394366,0.6782650602409639,0.7989545454545455,0.8756701030927835,0.24799999999999997,0.0,0.0
207,1005,DROF10-DROF9,Prefrontal,-0.0086014481075725,0.0055968346874935,0.007223938923607299,-0.0043624062019849506,0.0045340465083862,-0.0054822840131654,-0.0157002880603275,-0.00362375558780085,-0.013241991758717049,-0.01364107687057225,0.0148443394134822,0.0075978747516599,-0.0028847977735676003,83,1.0,0.0,1.0,0.0,0.0,0.958,0.001,0.0,0.17,0.196,0.997,0.993,1.0,0.0,1.0,0.0,0.0,1.0,0.0022142857142857146,0.0,0.2570731707317073,0.2730786516853933,1.0,1.0
208,1005,DROF11-DROF10,Prefrontal,0.01496616670745195,0.01038793433406945,-0.0239107900119058,-0.01962677229228355,0.0058017961751683,0.01204717824754845,0.03929081834450065,0.02801981325117005,0.0127660402437496,0.017036928805908548,-0.0287199899022766,-0.0401716015634562,-0.01008238932518225,84,0.0,0.006,0.0,0.0,0.0,0.043,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.01282758620689655,0.0,0.0,0.0,0.06199999999999999,0.0,0.0,0.07405555555555556,0.0,0.0,0.0
209,1005,DROF12-DROF11,Prefrontal,-0.04652038588811645,-0.03182841110854575,-0.0204910846252768,-0.0174817322050771,-0.037027889629510355,-0.0451405231904837,-0.00737060661474575,-0.0073761189401789495,0.00529321407822775,0.00755771180123385,0.03321348273029285,0.02352294865967175,-0.00679502892720455,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.056529411764705884,1.0
210,1005,DROF13-DROF12,Prefrontal,-0.0210816173024006,-0.03067004497120715,0.0133023416915027,0.0023268821643011002,-0.0227679764513189,-0.0139026807524289,-0.0193668336250489,-0.0252296077487372,-0.0183825764357717,-0.0181459989353598,0.04702928283936485,0.0456302883888461,0.00238957324633165,86,0.0,0.009,1.0,1.0,0.0,0.0,1.0,1.0,0.984,1.0,0.997,0.53,0.0,0.018,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8144197530864198
211,1005,DROF14-DROF13,Prefrontal,-0.00803565828368065,0.026486866957898647,0.014704871255589499,-0.0061546969207515005,0.01985659772678475,0.01952244984359195,0.0044138976775126,0.00747185821949725,-0.00940579885323665,-0.0021714170514267,-0.01047092482062605,-0.007147938807670151,-0.0016559833689573,87,1.0,0.0,0.0,0.144,0.0,0.0,1.0,0.984,0.0,0.001,1.0,0.832,1.0,0.0,0.0,0.2100705882352941,0.0,0.0,1.0,1.0,0.0,0.0022545454545454544,1.0,1.0
212,1005,DROF15-DROF14,Prefrontal,-0.009596571532457451,-0.02733568142970895,-0.01864310663993475,-0.0199110172017627,-0.02102367191601605,-0.029167206586753,-0.01368506417002655,-0.007382694173231,0.0139158815868986,0.01270567192090745,0.02813160604821785,0.0310028608964577,-0.018658935081429552,88,0.001,0.605,0.62,0.099,0.999,0.855,0.003,0.858,0.275,0.015,0.0,0.0,0.001569620253164557,0.8154347826086956,0.8448351648351649,0.15345,1.0,0.9726605504587156,0.006,1.0,0.405952380952381,0.028181818181818183,0.0,0.0
213,1005,DROF16-DROF15,Prefrontal,0.0320377454784105,-0.00034399071103854994,0.0156489931491702,0.01846585677853705,0.02329135036645755,-0.00584432349509175,0.00884879203704445,0.00068054564488725,-0.00159785960864155,-0.0085832584613213,0.00581525018445455,0.022122713555634152,-0.0005188397630144,89,1.0,0.023,1.0,0.003,0.882,0.443,0.0,0.029,0.996,0.54,1.0,0.001,1.0,0.04256716417910448,1.0,0.006200000000000001,1.0,0.5385490196078431,0.0,0.05211594202898551,1.0,0.685795918367347,1.0,0.0022962962962962963
214,1005,DROF2-DROF1,Orbitofrontal,-0.03294320340462355,0.0043427334948373,-0.014854531087123101,-0.00887124199539865,-0.034263953459377744,-0.01110898699343785,-0.01760424665124595,-0.023898776815804247,0.01393363861974255,0.00045920762547320003,0.00963123611295365,0.039879451628712245,-0.00223512381361975,90,0.993,0.366,0.992,0.602,0.697,0.0,0.973,0.996,0.885,0.796,0.53,0.001,1.0,0.5339294117647059,1.0,0.7109333333333333,0.873010101010101,0.0,1.0,1.0,1.0,0.9606990291262135,0.7731764705882352,0.0022962962962962963
215,1005,DROF3-DROF2,Orbitofrontal,-0.0447578452001132,-0.01913941707830665,-0.0069132594037977,-0.0039340341654454,-0.03545300671763255,-0.014632075045132,-0.029307124257992548,-0.01883551251768195,0.0085012626315969,0.00178267727722835,0.0160682723350783,0.019684850381576,0.0178677348268375,91,1.0,0.009,0.999,0.766,1.0,1.0,0.0,0.0,0.922,0.994,0.0,0.0,1.0,0.018,1.0,0.8579459459459459,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
216,1005,DROF4-DROF3,Orbitofrontal,0.00807497570950245,0.0063423293347726496,-0.00872135622543435,-0.004736224885795949,0.0201610355361967,0.0045047273767563,0.02395358728287365,0.0273375791580126,0.017211769178371097,0.022136532181845102,-0.0292909263823299,-0.0190791786046685,-0.00763462202153945,92,0.0,0.0,0.0,0.351,0.0,0.0,0.003,0.002,0.39,0.092,0.0,0.114,0.0,0.0,0.0,0.45814736842105264,0.0,0.0,0.006,0.004275862068965517,0.5558620689655173,0.14440506329113922,0.0,0.20788235294117646
217,1005,DROF5-DROF4,Orbitofrontal,0.030829702777217152,0.0264827946372471,-0.0035222739369056497,-0.01186379863420775,0.03061151252170945,0.0148961096473775,0.01252671501489565,0.01203170803707325,-0.0075969910473949005,-0.0036666472426635003,-0.0254457168888393,-0.01516773746683795,-0.02345086916013905,93,1.0,1.0,0.971,0.065,0.057,0.621,0.999,0.997,0.0,0.006,1.0,1.0,1.0,1.0,1.0,0.10467532467532469,0.08031818181818183,0.7333714285714286,1.0,1.0,0.0,0.012400000000000001,1.0,1.0
218,1005,DROF6-DROF5,Orbitofrontal,-0.03890753534060095,-0.018347102071536302,0.02283602685357765,0.020433720773395253,-0.0132734473214315,-0.00783296189327385,-0.02705068898093255,-0.02903995434239265,-0.0009621156654838999,-0.0059408046625287,0.05584624874267165,0.05827797975647675,0.0415945153271224,94,0.472,1.0,0.47,0.137,0.001,0.217,0.009,0.003,1.0,0.997,0.0,0.0,0.6431648351648351,1.0,0.6622727272727272,0.20223809523809527,0.0014939759036144578,0.2832421052631579,0.01690909090909091,0.006098360655737705,1.0,1.0,0.0,0.0
219,1005,DROF7-DROF6,Orbitofrontal,0.0305573948792771,0.0051503332400533,-0.00950222635902415,-0.00853820027811195,0.0148918641891101,0.00740743260918915,0.01856391521274295,0.01768773134203695,0.0066780449133090995,-0.0029320086611213,0.0083985142440851,0.0120203208992513,0.008840922886547649,95,0.0,0.0,0.0,0.002,0.0,0.044,0.0,0.0,0.013,0.93,0.031,0.643,0.0,0.0,0.0,0.004350877192982457,0.0,0.06271264367816091,0.0,0.0,0.02336231884057971,1.0,0.056529411764705884,0.9491904761904763
220,1005,DROF8-DROF7,Orbitofrontal,0.0009983056405204502,0.016543475286956003,-0.00560932457416755,-0.0123601359936217,-0.0032461376631923,-0.00920027321604365,0.02570359128570315,0.0311201740672278,0.0217153113068707,0.0199975646716103,-0.01501028403237035,-0.01824714301554285,-0.0254221050595368,96,0.0,0.0,0.977,0.001,1.0,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022142857142857146,1.0,0.9852363636363636,0.0,0.0,0.0,0.0,0.0,0.0
221,1005,DROF9-DROF8,Orbitofrontal,0.0018129044932946,-0.00627490429998465,0.00255073062454085,0.00779224214275865,-0.0034174603911624,0.00066965655514505,0.01162820778832415,0.0208464482634317,-0.01093330554603605,-0.0027382802461248,-0.01938998495925775,-0.01212363112378095,-0.03203844493415115,97,0.975,0.0,1.0,0.326,0.0,0.358,0.001,0.0,0.56,0.96,0.0,0.0,1.0,0.0,1.0,0.4300425531914894,0.0,0.4576494845360824,0.0022142857142857146,0.0,0.7387234042553191,1.0,0.0,0.0
222,1005,DRX10-DRX9,Prefrontal,-0.023382535336805,-0.02708061860489895,0.01518917394635615,0.01389658206345305,0.00040576331464355,-0.01166284372205495,-0.04653133372123025,-0.0487528758964601,-0.00400842183578835,-0.0134438770950203,0.038736449587921745,0.0344343084854893,0.013661506441841,98,0.0,0.371,1.0,0.993,1.0,0.03,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5349302325581395,1.0,1.0,1.0,0.04428571428571429,1.0,1.0,1.0,1.0,1.0,1.0
223,1005,DRX11-DRX10,Prefrontal,-0.0384843149610569,-0.0112308551729368,0.0054583531801035,-0.0008520915283345999,-0.00826235081314015,-0.0109744041879046,-0.0446661145496198,-0.0465378026460484,-0.00856889215782645,7.0080011213000045e-06,0.045617480275714745,0.044517427410788346,0.018129613652738102,99,0.0,0.387,0.998,0.003,0.0,0.0,0.002,0.018,0.708,0.006,0.0,0.003,0.0,0.5481363636363636,1.0,0.006200000000000001,0.0,0.0,0.0042033898305084754,0.0328235294117647,0.8958367346938776,0.012400000000000001,0.0,0.006305084745762713
224,1005,DRX12-DRX11,Prefrontal,-0.0202482701648158,-0.0088734741877558,0.01818637890418985,0.016396450111432,0.00010972566824835007,0.017199812799970002,-0.017489427235918502,-0.01161513248242115,-0.0025164553633833,-0.003004906464785,0.03748624512029685,0.0282855178696828,0.01415997308159565,100,0.345,0.671,0.002,0.197,0.926,0.012,1.0,1.0,0.976,0.969,0.002,0.012,0.48067415730337076,0.8744583333333334,0.0035428571428571427,0.2775909090909091,1.0,0.018146341463414636,1.0,1.0,1.0,1.0,0.0040655737704918034,0.02439344262295082
225,1005,DRX13-DRX12,Prefrontal,-0.03929476921600385,-0.02134859861577575,-0.032926499518212346,-0.02815969180155065,-0.04264232106348115,-0.0294919757907161,0.00236752419768605,0.01200703488112555,0.0059037930185964,0.014751908792305351,0.017428481356830602,0.0167053965928634,-0.012268985131037548,101,0.002,0.008,0.0,0.0,0.0,0.0,0.003,0.0,0.009,0.0,0.999,0.962,0.0031000000000000003,0.016533333333333334,0.0,0.0,0.0,0.0,0.006,0.0,0.01641176470588235,0.0,1.0,1.0
226,1005,DRX14-DRX13,Prefrontal,0.01764379456309175,-0.01797176121148175,0.0072741993321515,0.00295195132031215,0.008035862053124801,0.0026210239073638,-0.00087086017107695,0.0157042132006741,0.004730526596272501,-0.0031291308686609,-0.00088344628183365,0.0023530774964924,-0.0035307807249249,102,1.0,0.023,1.0,0.104,0.532,0.0,0.624,0.336,0.0,0.021,0.505,0.0,1.0,0.04256716417910448,1.0,0.15920987654320987,0.6871666666666667,0.0,0.9211428571428572,0.5080975609756098,0.0,0.03773913043478261,0.7454761904761905,0.0
227,1005,DRX2-DRX1,Prefrontal,0.00653622928162665,0.00955912818546045,-0.017714956577004448,-0.01317459013993435,-0.00023589158168100418,-0.0078456196872991,0.01019484317947855,0.0076853653256584,0.0057653871262988,0.01477169439547105,-0.01579132351208005,-0.00469822731171635,-0.019687108301937303,103,0.923,0.174,0.0,0.0,0.001,0.0,0.008,0.045,0.065,0.0,0.0,0.005,1.0,0.2663703703703703,0.0,0.0,0.0014939759036144578,0.0,0.015261538461538464,0.07859154929577464,0.10605263157894737,0.0,0.0,0.010333333333333335
228,1005,DRX3-DRX2,Prefrontal,0.00432308550989015,0.01767766862042695,-0.0007899710396061,0.0034428881028620503,-0.0035516560295591497,0.007113204082112599,-0.00612337099344815,-0.014915817298530702,-0.0016198001155914,-0.00349509751921555,0.0016549523964511,0.0066238489958157995,-0.0068340241334438005,104,1.0,0.0,1.0,0.052,0.231,0.0,0.0,0.0,0.0,0.001,0.458,0.205,1.0,0.0,1.0,0.08484210526315789,0.308,0.0,0.0,0.0,0.0,0.0022545454545454544,0.6842409638554217,0.3435135135135135
229,1005,DRX4-DRX3,Prefrontal,0.0135068965645029,0.027263159562105448,0.01874014809539185,0.0173172392507582,0.029037471512435353,0.0244405590464894,-0.028832000019251548,-0.0226627881380461,-0.01227198020775715,-0.01426726577076245,0.013226454722331,0.004839997062399451,0.02306717245874755,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026303030303030304,0.0,0.0,0.0,0.006305084745762713
230,1005,DRX5-DRX4,Prefrontal,0.00014700347137025006,0.00063296957327505,0.020789637286593297,0.01724841607174655,0.0155400036472523,0.0201103823536611,-0.0317479650977495,-0.03303529296564685,-0.0146986292014574,-0.016163789466206252,0.030184968079167047,0.016920850579336053,0.0255344884375181,106,0.0,0.096,0.007,0.033,0.0,0.0,0.436,0.101,0.006,0.119,0.78,1.0,0.0,0.16086486486486487,0.01172972972972973,0.05605479452054794,0.0,0.0,0.6674567901234567,0.17156164383561645,0.011272727272727273,0.18217283950617283,1.0,1.0
231,1005,DRX6-DRX5,Prefrontal,0.014762219157540002,0.015266561034649701,0.01315146436593815,0.00954145381463255,0.014407061559903449,0.03342976048476165,-0.03232895838882805,-0.029448324199731847,-0.00872320962008065,-0.01543172982907675,0.024428791091231,0.01324475616716095,0.0350774302523888,107,0.0,0.0,0.016,0.217,0.0,0.0,0.148,0.238,0.159,0.042,0.966,0.999,0.0,0.0,0.026105263157894736,0.3023370786516854,0.0,0.0,0.24469333333333332,0.38327272727272726,0.24956962025316454,0.06944,1.0,1.0
232,1005,DRX7-DRX6,Prefrontal,-0.01906800658217335,-0.019294327695092352,0.01177381826902695,0.00491319131411055,-0.021048462210003248,-0.0185905765424922,-0.01165202428418715,-0.01136753807480605,-0.0163675806604016,-0.01533900379824055,0.035474858189014,0.0254536260885801,-0.00685610874497735,108,0.0,0.059,0.207,0.795,0.0,0.0,0.094,0.771,0.001,0.003,0.0,0.0,0.0,0.10602898550724638,0.3092530120481927,0.8801785714285715,0.0,0.0,0.1575135135135135,1.0,0.0020666666666666667,0.006642857142857143,0.0,0.0
233,1005,DRX8-DRX7,Prefrontal,0.006615729391295649,0.0063078614892578,-0.0247103222184802,-0.015915806834529048,-0.0137774627628722,-0.0016196627231459503,0.01576390890799775,0.00788405386944855,0.02094111338337385,0.02467821514851435,-0.0155887446119078,-0.0033417897186863,-0.005013207202113099,109,0.769,1.0,0.089,0.359,0.0,0.0,0.084,0.276,0.079,0.0,0.0,0.754,1.0,1.0,0.13458536585365852,0.46370833333333333,0.0,0.0,0.14268493150684933,0.42780000000000007,0.12722077922077923,0.0,0.0,1.0
234,1005,DRX9-DRX8,Prefrontal,0.01544797578165965,0.011709024337443849,0.008032425536478049,0.0021173855547816003,0.007424124131816701,0.0105681117708978,0.00879689976685445,0.00651275739404115,-0.00696937647806625,-0.00542855702856905,-0.010007296344588551,0.0028957502233199995,0.02402962368473975,110,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
235,1005,DRXA10-DRXA9,Prefrontal,-0.0185511839330958,-0.014423162883706,0.003907471419812,0.0088312921650067,-0.0132236337393537,-0.0029579148412663,-0.044354655082547045,-0.042776219068195,-0.011046997762532249,-0.01254801071168165,0.0404452640736089,0.0353054183848669,0.014281281005004951,111,0.0,0.116,0.0,0.0,0.639,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18680519480519484,0.0,0.0,0.808530612244898,1.0,0.0,0.0,0.0,0.0,0.0,0.0
236,1005,DRXA11-DRXA10,Prefrontal,0.0071353795696117005,0.00158323378931735,0.00447686612818555,0.00018714242994274997,0.016591820108543848,0.00882941325270605,-0.024893767162566798,-0.02838859884617575,0.0033121959052018497,-0.0012361964217913498,0.02002221993302045,0.0175746771159483,0.0087620362179257,112,0.931,0.866,0.0,0.017,0.0,0.004,0.0,0.0,0.988,0.0,0.0,0.0,1.0,1.0,0.0,0.030550724637681163,0.0,0.006613333333333333,0.0,0.0,1.0,0.0,0.0,0.0
237,1005,DRXA12-DRXA11,Prefrontal,0.026347973107292103,0.03580179376028695,0.0304244625761791,0.02946072048971525,0.0444581312643516,0.04464128240660515,-0.0145697081340386,-0.0137100832176133,-0.01555464160069345,-0.02375705084112805,0.011373570686958101,0.0042169174107067504,0.031104519152722998,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098360655737705,0.0020666666666666667,0.0,0.0,0.0
238,1005,DRXA13-DRXA12,Prefrontal,-0.0323684748776877,-0.02611162017785915,0.0076150143761395,-0.0036090664334506002,-0.03546607660774445,-0.029117479730796703,-0.02567595336088735,-0.008191903646704551,-0.0119388018786101,-0.01729848430375745,0.03504822103764705,0.0363830308452849,0.00226286820205885,114,0.0,0.0,0.068,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10409876543209877,0.6003564356435643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1005,DRXA14-DRXA13,Prefrontal,-0.00519022707246435,-0.0072638668902186496,-0.006472493104071849,-0.00691515835442525,-0.00167536974297595,0.0002644758183161,-0.008340582641761799,-0.03005851872936295,-0.00046978407645194997,0.0030970303835248,-0.01770713177142115,0.0022444642311142,-0.02581279747404755,115,0.465,0.951,0.0,0.001,1.0,0.001,1.0,0.224,1.0,0.0,0.0,1.0,0.6406666666666667,1.0,0.0,0.0022142857142857146,1.0,0.0017464788732394366,1.0,0.36547368421052634,1.0,0.0,0.0,1.0
240,1005,DRXA2-DRXA1,Cingulate,0.010371330131365649,0.01338299542127925,-0.0254868162127636,-0.027659062857449998,-0.0015797170556102998,0.00038867334218765,0.02912188284684685,0.03688729818996765,0.0088838062070118,0.0185094146735063,-0.0342371047080888,-0.03039284761485555,-0.03237267820362845,116,0.004,0.586,0.963,0.258,1.0,0.0,0.0,0.0,1.0,0.881,0.061,0.129,0.0061234567901234565,0.7985054945054945,1.0,0.35546666666666665,1.0,0.0,0.0,0.0,1.0,1.0,0.10653521126760562,0.2252957746478873
241,1005,DRXA3-DRXA2,Cingulate,0.047353864492393,0.027414561186329747,0.0036299229822100002,0.00545311306449805,0.03904138996507745,0.02872257061161125,0.02872286634192735,0.0240161210905793,-0.0136324084117553,-0.01775145999223355,-0.019606247758955447,-0.027749354711896698,0.0055708378833341,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
242,1005,DRXA4-DRXA3,Cingulate,-0.02395512380692915,-0.02004543488726955,0.00039556643085749993,0.00908465694154505,-0.0310432686819602,-0.007350567576090801,-0.0117078554759639,-0.01933360437337665,0.00668902392327125,0.0083776195164191,0.0289426541812546,0.01593084427693505,-0.0012819097091055,118,0.935,0.988,0.569,0.137,0.0,1.0,0.958,0.633,0.0,0.0,0.215,1.0,1.0,1.0,0.7839555555555555,0.20223809523809527,0.0,1.0,1.0,0.8735111111111111,0.0,0.0,0.3462337662337662,1.0
243,1005,DRXA5-DRXA4,Cingulate,-0.0028977191039105997,0.02077122303539565,0.009271078888094201,-0.0007053151848503999,0.0044249390796366,0.0147806995809119,-0.00460110864589195,0.0070486360077817,-0.0009988800345657502,0.00129150548664085,-0.018332375092800203,-0.0122463659914185,-0.007905325168852,119,0.0,0.049,0.0,0.768,0.003,0.319,1.0,0.0,0.655,0.032,0.0,0.0,0.0,0.0893529411764706,0.0,0.8579459459459459,0.004428571428571429,0.4120416666666667,1.0,0.0,0.8460416666666668,0.05511111111111112,0.0,0.0
244,1005,DRXA6-DRXA5,Prefrontal,0.012274463169807199,0.0213558635129381,0.010878100002908,0.0079503453360552,0.006819033900687549,0.0175428227748516,0.0067095859358148,0.0046033965765434,-0.0013846503257456,0.00010747931319669997,-0.010769005557153849,-0.01682664499626315,0.0321384884701581,120,0.0,0.0,0.0,0.085,0.0,0.0,0.897,0.699,0.429,0.104,0.229,0.0,0.0,0.0,0.0,0.13341772151898734,0.0,0.0,1.0,0.9421304347826086,0.5910666666666666,0.1612,0.3594430379746835,0.0
245,1005,DRXA7-DRXA6,Prefrontal,-0.0256916158840522,-0.0232694583151133,0.003388755573205,0.0049931451189032,-0.0218369143221014,-0.01844684493549515,-0.022703082445372,-0.0174014969282395,-0.003687811190854,-0.0028878947340631,0.037672356010388,0.02029950238392035,0.0109840498854479,121,0.0,0.001,0.957,0.402,0.0,0.001,0.874,0.984,1.0,0.986,0.007,1.0,0.0,0.002339622641509434,1.0,0.5086530612244898,0.0,0.0017464788732394366,1.0,1.0,1.0,1.0,0.013777777777777778,1.0
246,1005,DRXA8-DRXA7,Prefrontal,0.01210610820103495,0.00799889177582265,0.00720964822547775,0.0050073124171699495,0.012542227496402599,0.0193019428003108,0.018390175676233897,0.00647464423594305,-0.02499475762441445,-0.018303935088629597,-0.0071064392743954,0.0008125525780084,0.0286974270555883,122,0.0,0.0,0.001,0.007,0.0,0.0,0.731,1.0,0.0,0.0,0.038,0.129,0.0,0.0,0.0017971014492753623,0.012955223880597016,0.0,0.0,1.0,1.0,0.0,0.0,0.06828985507246377,0.2252957746478873
247,1005,DRXA9-DRXA8,Prefrontal,-0.00128722755698995,0.00042170003547195003,-0.0366949423856099,-0.04187486378797815,-0.0110442983643785,-0.02590601771296275,0.0527429174848832,0.054543222806915606,0.014447331291178249,0.01745816612130655,-0.04856873933105485,-0.04416104117776655,-0.048287315373970394,123,0.0,0.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464489795918368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1007,LA10-LA9,SuperiorTemporal-Insula,0.056403201104400905,0.0525018139682902,0.029449061840421398,0.0287922658547625,0.0768162198069441,0.0449943823671011,-0.019427201010849403,-0.018125787860126,-0.0241057621933081,-0.030466731914677053,0.0155551707291635,0.0110110351057656,0.0170751483320237,0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009866666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1007,LA11-LA10,SuperiorTemporal-Insula,0.0190050651170257,0.0315117765618842,-0.009939411330125901,-0.017651400712224048,0.0143385862049956,0.0083334913813586,-0.0088862952410014,0.0022825520452083,0.0021465064210624,0.01082092243534755,-0.037474173816904405,-0.0340653735144597,-0.01725514759282355,1,0.96,0.315,1.0,0.079,0.0,0.069,0.011,1.0,1.0,0.545,0.004,0.276,1.0,0.5639516129032258,1.0,0.12179166666666667,0.0,0.10941428571428571,0.017695652173913043,1.0,1.0,0.728855421686747,0.008538461538461538,0.5161500000000001
250,1007,LA12-LA11,LateralTemporal,0.01794063557499815,0.02229354827096765,-0.00618811544743845,-0.013476241004198551,0.0046770670931757,-0.00306160407385665,0.0362263470421396,0.037282653517224554,-0.00810199129657965,0.0047074529131924,-0.01512323026089255,-0.02034836139973775,-0.0038529748244758998,2,1.0,1.0,0.0,0.002,1.0,0.0,0.0,0.021,0.729,0.217,0.522,0.911,1.0,1.0,0.0,0.004625,1.0,0.0,0.0,0.031931506849315075,0.9409186046511628,0.3345416666666667,0.8914153846153846,1.0
