Block #, Trial #, Condition, Standard #, Note,SOA, SOA Jitter, Rating, RT
3,3,2,3,a4,531.0,692.6799116345380,4,1.4931700145825700
3,4,1,2,b4,770.0,472.63812745732900,1,1.5171512269589600
3,5,1,2,f4,526.0,447.84873745367200,2,3.9129661650804300
3,6,2,3,e4,520.0,443.5355779978300,2,3.4006137865944800
3,7,1,2,a4,927.0,835.2718924212860,2,3.246140839793950
3,8,1,2,f4,941.0,993.8873642329870,2,4.692260780604560
3,9,3,4,g4,608.0,424.0161600851400,1,1.111240133002870
3,10,2,3,c4,526.0,589.0057772955900,4,2.276716732274510
3,11,2,3,e4,875.0,1027.0742459466000,4,1.209035672392930
3,12,3,4,e4,941.0,665.6396134992180,1,1.3269019106519400
3,13,3,4,a4,520.0,321.93705234749000,1,1.187729940022110
3,14,2,3,f4,677.0,887.4260314325610,4,1.117256386205550
3,15,3,4,f4,770.0,803.6181712533030,3,2.6501480302831600
3,16,2,3,e4,580.0,514.6487456328450,2,3.2731861308275300
3,17,2,3,b4,927.0,813.7928542966320,2,5.7269635856791900
3,18,3,4,d4,500.0,485.71065056120700,2,1.790899944404370
3,19,1,2,d4,677.0,533.0676503379190,1,1.6466256045096100
3,20,2,3,g4,792.0,622.8182363793870,1,1.6929766605899200
3,21,2,3,a4,500.0,407.8578399352480,1,1.7766934827668600
3,22,2,3,a4,889.0,1169.622986076120,4,1.1566129220009300
3,23,2,3,f4,770.0,879.3711529583480,3,5.105937204905790
3,24,3,4,a4,892.0,1089.799620852310,4,1.1271703784004800
3,25,1,2,c4,784.0,502.07209989663000,1,1.86800701264292
3,26,3,4,e4,792.0,586.1450520141720,1,1.14557017973857
3,27,1,2,g4,875.0,1193.5811146140100,4,1.3473205854534200
3,28,1,2,g4,774.0,566.6228981758590,1,1.395132782694420
3,29,2,3,c4,438.0,410.18378804830600,2,2.3253965699113900
3,30,1,2,a4,792.0,993.2164240081260,4,2.5055487084318900
3,31,2,3,c4,608.0,431.7860733715940,1,1.2350240057276100
3,32,2,3,e4,883.0,585.491511562926,1,1.346141759539020
3,33,1,2,d4,889.0,668.8581251743750,1,1.6707205094280700
3,34,2,3,c4,892.0,911.4444214541390,3,4.7775784964324000
3,35,1,2,f4,520.0,339.9092184885940,1,2.04643919976661
3,36,1,2,c4,500.0,477.2650816208590,2,3.284488960838640
3,37,3,4,g4,883.0,930.1480456253250,2,5.196204507636140
3,38,1,2,f4,883.0,966.9203165783810,4,2.697480163828000
3,39,3,4,g4,438.0,487.1720905882050,3,4.130142481066290
3,40,3,4,a4,875.0,827.0028291671210,1,2.5928778885572700
3,41,1,2,b4,390.0,478.1490239088030,4,3.39541739737615
3,42,3,4,g4,774.0,770.554233949177,3,2.6491360386717100
3,43,3,4,d4,531.0,433.04969381734500,1,1.0835167744080500
3,44,2,3,d4,941.0,764.1178477738020,1,1.4426409481384300
3,45,1,2,g4,991.0,1339.8356822748300,4,1.0944312612118700
3,46,2,3,e4,991.0,793.254666749121,1,1.089210856036520
3,47,1,2,b4,608.0,571.3776974300280,2,3.023158793512270
3,48,3,4,c4,390.0,249.95993149123300,1,1.0136160266993100
3,49,3,4,b4,580.0,672.0165836213300,4,1.1501776670047500
3,50,1,2,g4,580.0,383.98896979805500,1,1.0903442049166200
3,51,3,4,b4,889.0,618.8887684608460,1,1.1759639086085400
3,52,1,2,e4,438.0,364.66041334241300,1,1.9031267756654400
3,53,1,2,d4,531.0,415.38762044105300,2,3.9462111503526100
3,54,3,4,c4,526.0,517.7992407492820,3,3.55451086134417
3,55,3,4,b4,927.0,1052.3643055212500,3,2.9736491278745200
3,56,2,3,f4,774.0,895.5793207032500,3,4.782890366623180
3,57,3,4,c4,991.0,1366.0368037521300,4,13.647113077371600
3,58,3,4,f4,677.0,859.6658545592340,4,0.9470621839573140
3,59,2,3,b4,784.0,737.9004669352190,2,3.264645391580420
3,60,1,2,a4,892.0,879.4130001095790,3,2.9140821407199800
4,1,1,2,e4,872.0,660.4938425600940,1,1.4365730861609300
4,2,3,4,f4,948.0,680.3155546463630,1,1.0751990769640500
4,3,3,4,b4,577.0,470.21641056589000,1,1.1670210298034400
4,4,3,4,d4,522.0,334.2070213735240,1,1.0326716681011000
4,5,2,3,e4,718.0,936.865831387983,4,1.0707190786779400
4,6,1,2,g4,780.0,788.4547677902470,3,2.43626113422215
4,7,3,4,d4,718.0,727.4075820058130,3,2.089990608219520
4,8,3,4,d4,634.0,709.6070628557360,3,2.6961242841207400
4,9,3,4,g4,468.0,353.5312005418930,1,1.9312727129727100
4,10,2,3,b4,657.0,602.3384026123740,3,2.7215845218743200
4,11,2,3,f4,872.0,981.25391763743,3,4.296725091873670
4,12,1,2,b4,577.0,654.9601846721510,2,4.912692791927840
4,13,1,2,a4,705.0,618.5803416563470,2,3.2562967800186000
4,14,1,2,c4,639.0,687.4449891278510,3,6.084044359013210
4,15,2,3,c4,522.0,670.7365844901300,4,1.110073826072040
4,16,3,4,d4,639.0,849.135423747343,4,1.1261111213243600
4,17,2,3,g4,468.0,643.320615953991,4,1.0122757318022200
4,18,1,2,a4,718.0,668.7560439731470,2,3.0562543177511500
4,19,1,2,e4,443.0,480.0598388402690,3,2.2822391253430400
4,20,2,3,d4,639.0,874.4424492259930,4,1.0206596008501900
4,21,1,2,g4,657.0,439.0767893814700,1,1.1652824276825400
4,22,3,4,g4,872.0,1195.1465686454200,4,0.905207221978344
4,23,3,4,e4,780.0,1008.2152012259900,4,0.894161924807122
4,24,3,4,e4,848.0,817.2000467076630,2,2.271252590668160
4,25,3,4,e4,474.0,463.74468982890300,2,2.5530724586860700
4,26,2,3,g4,848.0,681.1089653955060,1,2.699317384714960
4,27,3,4,b4,705.0,471.54103094716800,1,1.3199265520379400
4,28,2,3,d4,474.0,424.04114491580900,2,3.3451688577479200
4,29,2,3,g4,780.0,828.4821597106980,4,3.3231390697765200
4,30,1,2,d4,634.0,846.4587822506550,4,1.0205382436397500
4,31,2,3,b4,663.0,663.1027014788800,2,2.6320330991002300
4,32,3,4,c4,443.0,500.4560420773920,3,4.638200857210900
4,33,1,2,a4,663.0,405.984791603776,1,1.7509889976063300
4,34,1,2,c4,492.0,378.6380434169360,1,1.3360680867917800
4,35,3,4,e4,726.0,768.5678251582860,3,2.752217899338580
4,36,3,4,b4,364.0,370.49951301615000,2,4.336110242438740
4,37,1,2,b4,474.0,394.83357761763400,1,1.4301544379559300
4,38,3,4,a4,919.0,1209.1617182809400,4,0.8727230827207680
4,39,2,3,f4,492.0,322.24819722205400,1,1.0981427488150100
4,40,2,3,b4,948.0,1182.5168355271300,4,0.7672922568453940
4,41,2,3,d4,634.0,712.3870206197510,3,2.3389109120180400
4,42,2,3,b4,364.0,456.10888498727100,4,1.415231840859630
4,43,1,2,c4,919.0,1219.6598837726500,4,0.9985340045532210
4,44,3,4,g4,492.0,464.25525811029700,2,2.506507813872300
4,45,3,4,a4,858.0,546.4224837479890,1,1.3468829329358400
4,46,1,2,e4,364.0,499.46945941171000,4,1.2058234101568800
4,47,2,3,a4,726.0,720.798422351848,3,3.143309613718880
4,48,2,3,f4,858.0,875.1911013902160,2,2.833993772219400
4,49,3,4,c4,663.0,408.4426502400210,1,1.10774811040028
4,50,1,2,f4,858.0,1091.825975069850,4,1.1770121796580500
4,51,1,2,a4,948.0,1010.7491138927500,3,2.750257021863950
4,52,2,3,d4,577.0,395.22883111201900,1,1.1413104129314900
4,53,1,2,f4,848.0,1046.4998257902800,4,1.211046114709460
4,54,3,4,f4,657.0,445.709824766835,1,1.0385463804123000
4,55,2,3,a4,443.0,429.28239528021500,2,3.7321829689026300
4,56,2,3,f4,705.0,671.0831032261960,2,6.497944847098550
4,57,1,2,c4,468.0,308.99758738389100,1,1.0911730109655800
4,58,1,2,f4,726.0,679.7040730091570,3,2.2572055541095300
4,59,1,2,c4,522.0,497.5013276281010,2,5.433542476588630
4,60,2,3,a4,919.0,1176.4573837248200,4,0.9538983011152600
