Block #, Trial #, Condition, Standard #, Note,SOA, SOA Jitter, Rating, RT
2,22,2,3,g4,851.0,873.5180856152814,3,3.803808500000059
2,23,1,2,b4,641.0,390.5656411204221,2,5.948749800000314
2,24,3,4,f4,759.0,561.9069814717745,2,2.3518169000001308
2,25,3,4,c4,911.0,661.9300544628604,2,7.241818900000226
2,26,3,4,c4,392.0,429.9485573208028,3,12.81370220000008
2,27,2,3,g4,523.0,606.7055247352221,3,5.14288310000029
2,28,1,2,f4,523.0,409.18966863628384,3,2.7478424000000814
2,29,2,3,e4,507.0,482.5207681216808,3,5.477705700000115
2,30,2,3,c4,759.0,706.3059940753365,3,6.164930099999992
2,31,1,2,g4,732.0,578.367788525472,2,2.166817700000138
2,32,1,2,f4,911.0,604.2837846399043,2,3.508852299999944
2,33,1,2,a4,566.0,369.41498238057636,2,3.3259133000001384
2,34,2,3,g4,954.0,1131.1348557795554,3,7.220937399999912
2,35,1,2,d4,545.0,598.6270306983026,3,4.13268549999998
2,36,3,4,c4,474.0,358.05376545296235,2,1.9168495000003531
2,37,3,4,b4,851.0,1154.984191199331,4,2.5906767000003583
2,38,1,2,d4,474.0,593.9927720965978,3,6.015850200000386
2,39,3,4,c4,732.0,923.7962456297553,3,2.5647323000000597
2,40,2,3,b4,475.0,622.4211382636415,3,2.7520509000000857
2,41,3,4,a4,566.0,759.4283981974861,3,2.1508460000000014
2,42,1,2,d4,344.0,222.57902089672808,1,5.449716500000022
2,43,2,3,b4,474.0,641.1279195179412,3,4.902307000000064
2,44,3,4,c4,507.0,346.9676604916985,2,1.3755391000001964
2,45,1,2,d4,449.0,297.4827671257497,3,6.685011500000201
2,46,2,3,e4,689.0,419.4213561988786,2,6.084664399999838
2,47,2,3,e4,449.0,404.0932514038237,2,5.103046899999981
2,48,1,2,f4,689.0,527.8337947164435,2,2.9016328000000158
2,49,1,2,a4,461.0,290.5173853563907,2,1.0938043999999536
2,50,3,4,b4,344.0,424.4512332516755,3,2.0012014000001273
2,51,1,2,b4,392.0,431.5753271110477,3,4.076229499999954
2,52,1,2,c4,507.0,697.6470337827511,3,4.712458900000229
2,53,2,3,a4,445.0,389.9192263731644,3,7.589784300000019
2,54,3,4,f4,523.0,595.3295737092369,3,4.813055500000246
2,55,2,3,d4,392.0,283.52767431197964,2,1.1942047000000002
2,56,3,4,c4,475.0,313.25710414845906,1,1.8068026000003101
2,57,3,4,f4,641.0,730.7809932793552,3,3.198755399999982
2,58,2,3,f4,545.0,374.6627006067576,3,6.043263199999956
2,59,3,4,e4,545.0,602.8396292739936,3,2.7717852000000676
2,60,3,4,b4,461.0,303.3154716818422,2,1.04723829999989
3,1,3,4,g4,539.0,553.3983525731926,3,13.572814999999991
3,2,2,3,a4,539.0,581.4962908724099,3,5.145293800000218
3,3,3,4,f4,386.0,380.9735367589168,3,6.623722200000202
3,4,2,3,a4,815.0,601.376276168211,2,1.9028752000003806
3,5,2,3,f4,368.0,490.51883878542435,2,6.2437084000000596
3,6,2,3,d4,993.0,824.9727870596523,2,1.9185985000001438
3,7,3,4,b4,339.0,230.26506600588542,1,1.199168600000121
3,8,1,2,e4,561.0,678.5409921108708,3,9.886847100000068
3,9,1,2,b4,710.0,479.1014610056841,3,4.695830999999998
3,10,1,2,c4,339.0,442.12731341685384,3,4.872227600000315
3,11,3,4,d4,393.0,455.53063236084483,3,4.807122200000322
3,12,1,2,b4,436.0,263.7979152430506,2,3.335916300000008
3,13,2,3,b4,651.0,733.7806080161329,3,3.9017737999997735
3,14,1,2,g4,779.0,514.8452778123544,3,2.8307417999999416
3,15,2,3,c4,339.0,354.95396472640783,3,5.633012100000087
3,16,2,3,b4,875.0,581.6002387595836,2,1.7747526999996808
3,17,2,3,e4,386.0,238.27718047312098,2,2.460962499999823
3,18,1,2,c4,393.0,531.757383368811,3,2.975792999999612
3,19,2,3,e4,393.0,354.68304003796675,3,8.353767599999628
3,20,3,4,f4,922.0,1148.6588421015738,4,2.623786099999961
3,21,2,3,b4,637.0,392.2751057344991,2,3.7427354999999807
3,22,3,4,e4,651.0,782.3909226170268,4,2.2451750000000175
3,23,2,3,a4,568.0,764.4122283374697,3,5.819369599999845
3,24,2,3,e4,561.0,515.7746432323847,3,3.4427676000000247
3,25,3,4,b4,568.0,532.7842451445894,3,5.104698300000109
3,26,1,2,c4,815.0,929.59609479886,3,4.590266799999881
3,27,1,2,f4,651.0,505.8194378825403,3,4.071052900000268
3,28,2,3,g4,797.0,808.3366275540486,3,3.630873000000065
3,29,1,2,d4,993.0,1040.516992157584,3,3.8046959999996943
3,30,1,2,e4,568.0,464.7332016121575,3,5.4137651000000915
3,31,3,4,a4,779.0,649.1068012250281,2,1.7917675000003328
3,32,3,4,g4,366.0,371.8142481837429,3,7.667750000000069
3,33,1,2,e4,463.0,601.4092044132832,3,4.736747999999807
3,34,2,3,d4,366.0,412.17009185240283,3,6.1157601999998406
3,35,1,2,d4,922.0,664.6355372315334,3,5.754713199999969
3,36,1,2,g4,619.0,419.40292663357695,2,1.716793399999915
3,37,3,4,f4,797.0,486.8151558744501,2,1.1369811999998092
3,38,3,4,a4,710.0,451.23510196762845,2,1.6127800000003845
3,39,3,4,a4,637.0,662.6718129434719,2,2.066752499999893
3,40,2,3,c4,779.0,1068.3990938921638,3,0.8759399000000485
3,41,3,4,f4,561.0,579.3276704538468,2,4.01081239999985
3,42,2,3,c4,463.0,615.7505074756263,3,3.641034299999774
3,43,3,4,e4,463.0,486.8034355724567,3,3.589754200000243
3,44,3,4,f4,815.0,673.3988907774495,4,3.472720400000071
3,45,3,4,d4,368.0,343.57033376268146,3,6.437779200000023
3,46,3,4,g4,436.0,510.97680546683165,3,1.4298518999999033
3,47,1,2,g4,386.0,408.0731574880938,3,3.8689266999999745
3,48,2,3,b4,710.0,487.9955167764781,1,7.205300099999931
3,49,1,2,a4,875.0,1215.5543176106642,3,4.044156899999962
3,50,2,3,g4,922.0,745.4427760824879,3,3.1029037999996945
3,51,1,2,f4,539.0,546.5446667741614,3,6.848855600000206
3,52,2,3,c4,619.0,415.63389388591185,2,4.480658500000118
3,53,3,4,e4,875.0,727.2219555123785,2,1.9228330999999343
3,54,1,2,d4,368.0,288.89251751010283,2,3.059869400000025
3,55,2,3,a4,436.0,433.3072288210866,3,2.5767620999999963
3,56,3,4,c4,619.0,629.8466081241681,3,2.4267495999997664
3,57,3,4,c4,993.0,853.5556753564244,3,1.5348944999996093
3,58,1,2,d4,637.0,422.2807503234421,3,2.9768004000002293
3,59,1,2,d4,797.0,535.1155171047849,3,3.6488227999998344
3,60,1,2,b4,366.0,291.8918070532526,2,2.776013199999852
4,1,2,3,e4,480.0,555.0836788964695,2,4.098747600000024
4,2,2,3,d4,962.0,1233.8119789070033,3,5.480793799999901
4,3,1,2,c4,643.0,473.76583812673545,2,2.0666701999998622
4,4,3,4,f4,527.0,722.7456050239147,4,2.5367867999998452
4,5,2,3,e4,905.0,953.8710005222645,3,3.0148879000003035
4,6,2,3,c4,587.0,749.306988666807,4,1.620772599999782
4,7,1,2,c4,527.0,712.4547135601109,3,2.79480250000006
4,8,1,2,g4,562.0,389.6076272801532,2,3.6755717000000914
4,9,3,4,a4,629.0,532.403349382611,2,2.458861699999943
4,10,2,3,c4,988.0,1282.1570784181947,4,2.1627551000001404
4,11,3,4,d4,905.0,959.4858757914578,3,4.159722299999885
4,12,3,4,c4,697.0,690.011063154359,3,6.148821300000236
4,13,2,3,b4,930.0,700.4841162837662,2,6.16974829999981
4,14,3,4,b4,643.0,733.3447608121896,3,5.34477169999991
4,15,3,4,g4,430.0,487.6012687109149,2,1.1287360999999692
4,16,1,2,e4,575.0,481.6069293323379,1,4.428678199999922
4,17,2,3,d4,562.0,518.8400935432221,3,4.045334500000081
4,18,1,2,f4,941.0,1193.7365702323088,3,2.231349600000158
4,19,2,3,b4,768.0,489.39285293890475,2,5.715736000000106
4,20,1,2,f4,334.0,379.861289123225,2,1.5217345999999452
4,21,2,3,d4,941.0,1312.9243559153078,4,2.5337305000002743
4,22,2,3,d4,643.0,625.0478304977046,3,4.112740699999904
4,23,1,2,d4,930.0,1196.758306943924,3,3.7149148999997124
4,24,2,3,a4,527.0,526.2689166270546,3,7.442827099999704
4,25,3,4,g4,575.0,550.6798706325299,3,2.905764900000122
4,26,1,2,f4,988.0,664.1175349345191,3,4.791821599999821
4,27,2,3,g4,334.0,274.00585764404093,2,2.5028764999997293
4,28,2,3,f4,974.0,670.9955649525391,3,3.1095737999999074
4,29,1,2,f4,962.0,621.5274932664669,3,2.388868900000034
4,30,1,2,f4,629.0,808.343084085524,3,2.2978211999998166
4,31,3,4,c4,974.0,1179.250104353196,3,2.6291677999997773
4,32,3,4,a4,480.0,317.0501881962652,2,2.5258426999998846
4,33,1,2,d4,587.0,557.734623365825,2,13.416686300000038
4,34,2,3,a4,575.0,643.5560164048256,2,9.832729500000369
4,35,3,4,e4,480.0,595.947128572062,3,1.6487367999998241
4,36,3,4,c4,962.0,818.3334668839015,3,3.5966788999999153
4,37,3,4,a4,941.0,924.9770435913824,3,1.5187900999999329
4,38,1,2,e4,782.0,987.0433219948256,3,4.472745299999588
4,39,3,4,a4,334.0,356.036908371025,2,2.960723700000017
4,40,3,4,d4,587.0,456.55451331699385,2,2.948882600000161
4,41,3,4,f4,562.0,638.9502049438138,3,5.160719699999845
4,42,3,4,e4,930.0,1009.6816249396927,3,2.908792700000049
4,43,1,2,a4,905.0,1178.5339041115935,4,2.1947737000000416
4,44,3,4,a4,768.0,841.8193580245567,3,4.428806399999758
4,45,2,3,e4,697.0,640.2407824869337,3,2.567802699999902
4,46,2,3,b4,430.0,434.1765123670242,3,4.259911799999827
4,47,2,3,g4,782.0,791.3483549449895,3,2.7227751000000353
4,48,1,2,g4,343.0,464.7243892404575,3,3.9647863999998663
4,49,1,2,d4,974.0,790.5615597620125,3,5.513368200000059
4,50,1,2,b4,697.0,868.0236269119446,3,4.212748100000226
4,51,1,2,c4,480.0,555.804007524733,3,5.9827666999999565
4,52,3,4,b4,782.0,870.4441822875727,3,1.2547918000000209
4,53,3,4,e4,988.0,681.3072847375513,3,3.7928452000001016
4,54,2,3,e4,629.0,598.2269632674406,3,5.2840925000000425
4,55,1,2,b4,430.0,533.836420226549,3,7.3138677000001735
4,56,1,2,g4,480.0,652.7998528224801,3,6.729841299999862
4,57,3,4,g4,343.0,468.67472267303435,4,1.64986590000035
4,58,2,3,b4,480.0,291.80864344251637,3,6.162694099999953
4,59,1,2,f4,768.0,743.9754040377398,3,1.9017734999997629
4,60,2,3,a4,343.0,239.54660709594265,2,4.083461299999726
