Block #, Trial #, Condition, Standard #, Note,SOA, SOA Jitter, Rating, RT
1,44,3,4,b4,337.0,263.7439584563755,1,1.046252299999992
1,45,3,4,f4,697.0,497.40150065145156,1,0.8537643000000799
1,46,2,3,b4,430.0,434.8368517073905,2,3.860948399999984
1,47,2,3,f4,438.0,393.7509741172007,1,1.6120123000000603
1,48,1,2,c4,941.0,1127.8571664082924,4,1.5430413999999928
1,49,2,3,e4,706.0,698.7558311819153,3,6.44209410000002
1,50,2,3,a4,537.0,443.897378602942,1,1.354255099999989
1,51,3,4,e4,430.0,568.712348592551,4,1.3055266999999162
1,52,1,2,a4,382.0,465.01555429441623,1,6.373575500000015
1,53,3,4,f4,385.0,462.0526735431921,4,8.971671300000025
1,54,2,3,f4,775.0,879.2117834202735,4,3.089975400000185
1,55,1,2,c4,438.0,479.16496606255987,4,3.962459600000102
1,56,3,4,c4,949.0,1059.6578754552356,4,1.6565593000000263
1,57,1,2,b4,430.0,414.7958434754528,1,4.543588100000079
1,58,1,2,g4,884.0,793.5536600428532,1,1.551631800000223
1,59,3,4,g4,382.0,519.5058705463205,4,1.11747390000005
1,60,3,4,f4,644.0,614.6513255659438,2,3.373213000000078
2,1,1,2,g4,525.0,326.12121455213077,1,1.673159799999894
2,2,1,2,b4,595.0,666.4820284571858,3,2.892083099999809
2,3,2,3,c4,829.0,875.425509593431,3,3.785246299999926
2,4,2,3,a4,641.0,637.1526572139558,3,8.858247899999924
2,5,3,4,d4,525.0,455.64621224977463,1,1.2626366999998027
2,6,3,4,a4,357.0,452.3248834671639,4,0.8082656999999926
2,7,2,3,e4,344.0,395.4879451166736,3,4.3987469999999576
2,8,1,2,c4,344.0,402.5475909118985,4,1.5086785000000873
2,9,1,2,c4,354.0,239.27548502830385,1,0.9772409000001971
2,10,2,3,g4,802.0,506.6329018639843,1,1.5792567000000872
2,11,2,3,b4,544.0,477.12063203815717,1,1.2167243000001235
2,12,2,3,d4,523.0,529.5493078329607,2,4.498238399999991
2,13,2,3,c4,927.0,725.2551135424396,1,1.1533226999999897
2,14,2,3,f4,502.0,632.633168636853,4,1.3719114999998965
2,15,2,3,a4,630.0,864.9914588191375,4,0.9850602000001345
2,16,2,3,b4,555.0,684.6920226811378,4,0.9031018999999105
2,17,3,4,e4,829.0,509.029752160478,1,1.5124874000000545
2,18,1,2,g4,368.0,339.99750966551704,2,4.341749299999947
2,19,1,2,b4,870.0,640.6400355558561,1,3.8342442999999093
2,20,3,4,d4,344.0,414.77461241846976,4,1.152421000000004
2,21,3,4,c4,595.0,685.2330141689617,4,1.3204408999999941
2,22,3,4,d4,502.0,429.46401620205586,1,1.1914538999999422
2,23,2,3,c4,375.0,379.2981870686673,2,8.793890200000078
2,24,2,3,f4,357.0,346.2384884150726,3,7.737119299999904
2,25,1,2,a4,502.0,428.4405119206637,4,1.9487260999999307
2,26,1,2,a4,544.0,483.54921062327514,1,2.413632000000007
2,27,3,4,a4,368.0,268.0606002516081,1,1.3844736000000921
2,28,3,4,a4,635.0,844.2736964284866,4,0.9187512999999399
2,29,1,2,e4,829.0,936.1979621685972,4,3.706236100000069
2,30,1,2,a4,641.0,395.9424283374342,1,1.710228700000016
2,31,2,3,c4,870.0,752.317409156245,4,5.7204578000000765
2,32,2,3,e4,413.0,520.021390698803,4,2.053026700000146
2,33,2,3,e4,860.0,845.7617245004612,3,4.985058900000013
2,34,3,4,b4,860.0,973.5098638079861,4,1.179571800000076
2,35,3,4,e4,870.0,974.2475282643917,4,0.9637493000000177
2,36,2,3,d4,525.0,574.4811632712443,4,1.5284483999998884
2,37,3,4,g4,544.0,623.0623120933319,4,1.0080488999999488
2,38,1,2,d4,630.0,622.2303788200359,3,8.395968999999923
2,39,2,3,g4,595.0,364.8190089706457,1,1.141052899999977
2,40,3,4,f4,555.0,357.2600891439091,1,0.8238435000000663
2,41,1,2,d4,860.0,1145.96065572129,4,0.7772843000000194
2,42,2,3,c4,635.0,494.95217626617205,1,1.4709459000000606
2,43,1,2,f4,927.0,567.8081010516787,1,1.4634733999998844
2,44,3,4,f4,354.0,464.705422018536,4,0.8037764000000607
2,45,3,4,d4,927.0,657.2149300099198,1,0.9762341000000561
2,46,3,4,g4,802.0,1061.6491856725697,4,1.03695730000004
2,47,1,2,e4,555.0,559.0777243087113,2,6.068447000000106
2,48,1,2,g4,523.0,617.7558510135965,4,1.3584478999998737
2,49,1,2,f4,802.0,704.3407995309931,4,2.4738193000000592
2,50,3,4,f4,375.0,387.7892508293361,4,3.3816792999998597
2,51,1,2,f4,375.0,501.7106001209212,4,1.0457556999999724
2,52,2,3,b4,354.0,438.5189207801211,4,0.8622940000000199
2,53,1,2,g4,357.0,388.118582242573,3,4.448747200000071
2,54,3,4,b4,641.0,862.307625146664,4,1.2227278000000297
2,55,1,2,d4,635.0,553.3945286190977,1,3.912126100000023
2,56,3,4,c4,413.0,371.2806393164038,1,0.7337617999999111
2,57,3,4,a4,630.0,825.6339694507828,4,0.7071725000000697
2,58,3,4,g4,523.0,454.2081455263143,1,0.8148456000001261
2,59,2,3,e4,368.0,264.68440191105975,1,1.635800300000028
2,60,1,2,f4,413.0,553.6542186965066,4,1.6934521000000586
3,1,3,4,g4,487.0,360.3316663725536,1,1.9488463999998658
3,2,2,3,f4,668.0,677.5869092884714,1,4.74568400000021
3,3,2,3,d4,573.0,682.0827642383188,4,1.5267054999999345
3,4,1,2,b4,675.0,926.8462934017446,4,5.174442900000031
3,5,2,3,a4,800.0,535.4111258890334,1,0.9536611000000903
3,6,1,2,a4,416.0,442.0387955602244,4,1.2172706999999718
3,7,1,2,a4,374.0,325.59746270826713,2,5.526259700000082
3,8,3,4,f4,965.0,611.6138529860376,1,1.2072140000000218
3,9,2,3,d4,965.0,1125.8217136183894,4,1.5626311999999416
3,10,1,2,f4,948.0,1045.4204979743015,4,1.561761499999875
3,11,2,3,b4,566.0,558.172320985652,2,5.371711199999936
3,12,3,4,c4,573.0,770.5675879896609,4,1.760798399999885
3,13,3,4,d4,738.0,966.1907173186987,4,0.698655300000155
3,14,1,2,e4,800.0,710.6975479464331,1,1.1904858000000331
3,15,3,4,e4,416.0,463.89999946286343,4,1.470842199999879
3,16,3,4,c4,470.0,457.04726926618565,2,3.2971727999999985
3,17,1,2,c4,738.0,570.1869334943506,1,1.3708243000000948
3,18,3,4,b4,800.0,843.7340475948838,2,5.195061800000076
3,19,3,4,a4,571.0,419.9178708020687,1,10.874530999999934
3,20,1,2,g4,341.0,234.56470179100637,1,0.9180355000000873
3,21,3,4,g4,502.0,669.7013110634185,4,0.6317079000000376
3,22,1,2,c4,668.0,868.9310343281431,4,0.9253909000001386
3,23,2,3,e4,470.0,558.5258090893326,3,6.548222899999928
3,24,3,4,c4,827.0,583.7371863273794,1,2.8266783999999916
3,25,1,2,e4,502.0,473.97964383560816,2,4.051186199999847
3,26,3,4,g4,478.0,431.2580611416114,2,2.458925200000067
3,27,2,3,c4,948.0,1190.5025103180365,4,7.2826275999998416
3,28,2,3,a4,478.0,505.3055100326666,2,4.7846002999999655
3,29,2,3,d4,487.0,652.8660555622562,4,1.353204900000037
3,30,2,3,a4,502.0,372.2591392848409,1,1.149220699999887
3,31,3,4,d4,675.0,481.9697792170589,1,1.511339499999849
3,32,1,2,e4,571.0,528.9070364378442,2,3.362945300000092
3,33,3,4,f4,341.0,285.42653897125285,1,0.9942812000001595
3,34,2,3,g4,416.0,400.24426701898255,2,5.293382299999848
3,35,3,4,f4,953.0,620.962689242829,1,1.0756765000000996
3,36,3,4,b4,948.0,846.0539252397239,2,7.690183699999807
3,37,2,3,a4,738.0,1007.7239522795212,4,1.1142485000000306
3,38,2,3,g4,976.0,717.0697613251485,1,1.3200610000001234
