Block #, Trial #, Condition, Standard #, Note,SOA, SOA Jitter, Rating, RT
0,1,2,3,g4,800,1080.7797345433805,4,11.372497599999406
0,1,3,4,a4,400,278.7636431921901,1,5.519470999999612
0,2,1,2,f4,800,603.7297748454835,3,6.565637199999401
0,3,1,2,d4,500,303.68062117871983,1,1.9698115000010148
0,4,3,4,a4,900,1197.5366183640283,4,2.7365524000015284
0,5,2,3,e4,700,802.4110092100982,3,4.460846300000412
0,6,2,3,d4,500,370.9534500792745,1,1.000787599999967
0,7,2,3,a4,900,991.0215163631585,4,2.9444599999987986
0,8,1,2,a4,900,1201.8192422522798,4,4.351794400001381
1,1,1,2,e4,965.0,1008.3798042811404,2,5.288715000000593
1,2,3,4,c4,766.0,606.6919062271296,1,1.1203250999988086
1,3,1,2,a4,576.0,557.845660380179,2,5.013854500000889
1,4,3,4,e4,576.0,480.3801702355696,1,1.854238300000361
1,5,3,4,g4,735.0,975.901459044269,3,1.787738700000773
1,6,2,3,g4,735.0,743.5803375761905,3,2.556653899999219
1,7,1,2,b4,931.0,872.4502461364392,2,8.64474220000011
1,8,3,4,g4,502.0,341.52652947908393,1,1.3242945000001782
1,9,3,4,a4,348.0,421.4018669477748,4,2.124690399999963
1,10,3,4,e4,659.0,662.8763150438862,2,1.609320800000205
1,11,2,3,d4,641.0,690.6153423605301,3,2.4652384999990318
1,12,2,3,f4,601.0,674.54625449695,3,2.1151352999986557
1,13,3,4,f4,706.0,515.523962225075,1,1.0320848999999725
1,14,2,3,d4,766.0,1030.1847377499466,4,0.9777176000006875
1,15,2,3,f4,744.0,950.9320610459632,4,0.7667798000002222
1,16,1,2,b4,967.0,967.9150600502678,2,4.129943900001308
1,17,2,3,a4,348.0,366.3084881486707,1,3.8543220999999903
1,18,1,2,a4,601.0,386.2345097649423,1,1.5413025000016205
1,19,1,2,d4,813.0,950.4216915565509,2,2.6307668999997986
1,20,3,4,c4,852.0,988.2893877889824,2,1.4581882000002224
1,21,3,4,f4,967.0,1044.6955610639225,3,5.213283799999772
1,22,1,2,b4,766.0,1043.1116116157966,3,2.2858507000000827
1,23,2,3,e4,564.0,468.7470164766263,1,1.1337165999993886
1,24,3,4,a4,553.0,363.5779442403249,1,1.4230479999987438
1,25,3,4,g4,813.0,551.5015786897699,1,1.0662285999987944
1,26,2,3,f4,576.0,491.67818899969876,3,6.985674999999901
1,27,2,3,c4,343.0,312.6963181246123,1,1.8615768999989086
1,28,2,3,c4,965.0,1290.3272162557528,4,2.0657270000010612
1,29,3,4,e4,771.0,637.4260818821253,3,3.957555600001797
1,30,2,3,c4,931.0,1140.7384971259964,4,1.0752256000014313
1,31,2,3,e4,967.0,995.6798092650558,3,2.5915397999997367
1,32,1,2,d4,564.0,769.6598979744243,3,2.404561299999841
1,33,1,2,b4,337.0,436.59650988751014,3,1.417326900000262
1,34,2,3,f4,813.0,942.8907077406168,2,4.509580699999788
1,35,3,4,a4,641.0,462.48022192054333,1,1.3338160000002972
1,36,3,4,d4,744.0,904.3155568631016,3,2.0129859000007855
1,37,1,2,c4,348.0,338.5603199107125,1,3.2769339000005857
1,38,1,2,c4,641.0,536.6447620088765,2,2.535272299999633
1,39,3,4,b4,931.0,746.1473660770957,3,4.547463100001551
1,40,1,2,d4,553.0,579.2141991418763,2,1.920732999999018
1,41,1,2,d4,852.0,565.6381329934239,2,1.9312112000006891
1,42,2,3,b4,852.0,1139.7390126339365,4,2.0940109999992274
1,43,3,4,d4,337.0,346.42445199078895,1,1.3345699000001332
1,44,2,3,e4,337.0,456.5445293490272,3,1.5288341000014043
1,45,2,3,c4,553.0,716.0250566999711,3,1.6828296999992745
1,46,1,2,e4,502.0,636.0173005058325,3,2.135701200000767
1,47,1,2,a4,744.0,674.078725629212,2,2.163982300000498
1,48,2,3,g4,659.0,396.33931517557033,2,1.1490412000002834
1,49,1,2,b4,659.0,760.4563174601003,2,2.1296935999998823
1,50,1,2,d4,706.0,663.5732806945141,3,2.3725348000007216
1,51,1,2,g4,735.0,859.7490594028031,3,2.080723699998998
1,52,1,2,b4,771.0,943.9443559276469,3,1.5035382999994908
1,53,3,4,b4,343.0,336.0585017269757,1,1.653256200001124
1,54,1,2,g4,343.0,255.50373165771674,2,3.2552176999997755
1,55,3,4,c4,965.0,1335.0366690379888,1,1.3545873000002757
1,56,2,3,a4,502.0,427.3510098499021,1,1.496258499999385
1,57,2,3,g4,771.0,801.3957312906537,3,3.076811300001282
1,58,3,4,a4,601.0,520.1837339216727,2,1.12498609999966
1,59,3,4,f4,564.0,439.4785343883103,1,1.2517038000005414
1,60,2,3,f4,706.0,665.5200406264219,3,2.5677623999999923
2,1,1,2,b4,813.0,986.0713743167162,2,3.89486990000114
2,2,2,3,f4,660.0,425.0063562670349,1,1.0843055999994249
2,3,3,4,g4,405.0,433.8601231176052,3,1.918885200000659
2,4,1,2,c4,884.0,1081.6489238362465,3,1.4017187999997986
2,5,1,2,c4,676.0,414.26494171455545,1,2.0527882000005775
2,6,3,4,f4,981.0,1359.7430985920312,4,1.0067519999993237
2,7,2,3,c4,376.0,377.94564444599666,2,1.495623799999521
2,8,2,3,a4,362.0,380.7318725777285,2,2.476293599998826
2,9,3,4,c4,386.0,326.0350857391661,1,0.9362662000003183
2,10,3,4,e4,867.0,549.085090826076,1,1.0247906999993575
2,11,2,3,c4,751.0,681.4686074199421,2,2.223816600000646
2,12,1,2,a4,867.0,522.4453885154196,1,2.1015286999991076
2,13,2,3,g4,867.0,961.5729488952759,3,2.492158400000335
2,14,1,2,a4,376.0,446.53749695345846,2,3.391703300001609
2,15,1,2,g4,680.0,776.0206232584137,3,2.27109179999934
2,16,1,2,a4,471.0,498.35544431662197,2,2.009699600001113
2,17,2,3,a4,680.0,413.2432204159925,1,2.8076670999998896
2,18,3,4,b4,471.0,484.38266817636276,2,1.432711899999049
2,19,3,4,c4,376.0,417.42308484120326,3,2.1627330999999685
2,20,3,4,e4,334.0,339.2909632265503,2,2.375793799999883
2,21,2,3,f4,912.0,752.6290043054466,4,10.427719200000865
2,22,2,3,g4,663.0,600.0298753025982,2,2.879769999999553
2,23,3,4,c4,663.0,827.5900323046126,3,1.2666864000002533
2,24,1,2,e4,981.0,721.0319713116551,2,2.479240699998627
2,25,1,2,a4,751.0,924.5756440513113,3,5.386007799999788
2,26,3,4,d4,751.0,845.2017328687746,2,1.7816619999994145
2,27,1,2,c4,702.0,563.615320524156,1,2.4087180999995326
2,28,2,3,e4,334.0,400.7600924072013,3,1.5002507000008336
2,29,2,3,e4,405.0,432.98966808558055,2,2.5767546000006405
2,30,1,2,f4,405.0,289.0702605085124,2,1.1389896999990015
2,31,2,3,f4,884.0,1051.4942231378554,4,1.77315389999967
2,32,3,4,d4,912.0,827.6282585220495,2,1.2237112000002526
2,33,1,2,c4,912.0,680.6799139289099,2,3.4058767999995325
2,34,3,4,f4,660.0,573.6897318242209,3,3.858751100000518
2,35,3,4,a4,362.0,456.76566162189,3,1.317805299999236
2,36,2,3,g4,386.0,318.9033829232192,2,1.0753065000008064
2,37,1,2,b4,663.0,607.4846308166578,1,2.6996142999996664
2,38,2,3,g4,919.0,1051.150978732627,2,2.6355546999984654
2,39,2,3,e4,911.0,737.9699726261745,3,2.127040899998974
2,40,1,2,f4,761.0,596.3053547196379,3,2.517661300000327
2,41,1,2,b4,911.0,880.3172167455239,3,2.202423300001101
2,42,1,2,d4,386.0,259.27826531708814,1,1.3841040000006615
2,43,3,4,e4,911.0,694.4196925614506,1,0.9566098000013881
2,44,2,3,a4,471.0,602.7818994681825,2,3.163189599999896
2,45,3,4,b4,680.0,821.7179609221243,3,1.5880400000005466
2,46,1,2,f4,362.0,276.5391136447183,2,1.3592247999986284
2,47,2,3,b4,813.0,1091.4281543593584,4,1.6157041000005847
2,48,3,4,f4,761.0,954.6324657142952,3,1.3462063999995735
2,49,3,4,e4,919.0,1175.5218244664238,3,0.9827294999995502
2,50,3,4,d4,813.0,532.409361829424,3,1.808553300001222
2,51,3,4,b4,884.0,769.8180120909458,2,1.3523891999993793
2,52,3,4,a4,676.0,922.2099185229686,3,1.5706946000009339
2,53,3,4,d4,702.0,667.9352889903914,3,2.9676111999997374
2,54,1,2,g4,660.0,640.2264214120158,2,3.0266475999997056
2,55,1,2,d4,919.0,848.0866131762205,2,2.023511800000051
2,56,2,3,g4,981.0,727.0394818388046,2,2.5591502000006585
2,57,2,3,g4,702.0,733.4279903574896,2,2.715780900000027
2,58,2,3,e4,761.0,970.0954225468834,3,1.0435526999990543
2,59,2,3,d4,676.0,601.2140191174468,1,1.6779059000000416
2,60,1,2,d4,334.0,378.86844665475326,2,3.7128281999994215
3,1,3,4,e4,963.0,1084.7482545848693,3,1.5217014999998355
3,2,3,4,f4,908.0,1114.138367015556,3,3.28392840000015
3,3,2,3,c4,868.0,649.7453653900169,2,1.2348337000003085
3,4,1,2,d4,718.0,799.093495489691,3,4.209739899999477
3,5,3,4,e4,392.0,365.0742197969389,1,0.9518764000004012
3,6,2,3,d4,908.0,774.4735728413884,1,1.3677312999989226
3,7,1,2,f4,576.0,449.5645758590355,1,1.6247562000007747
3,8,3,4,d4,424.0,345.51913460267104,3,3.1998158000005787
3,9,2,3,b4,392.0,417.5221800652712,2,1.2364648999991914
3,10,1,2,b4,946.0,871.7922155867911,2,3.5403487000003224
3,11,3,4,b4,367.0,453.45641129436945,3,1.1677428999992117
3,12,3,4,d4,564.0,701.0648010895461,3,1.465581899999961
3,13,2,3,f4,718.0,896.037407992944,3,1.096878899999865
3,14,1,2,e4,803.0,643.2723994565239,2,1.7446646999997029
3,15,3,4,d4,439.0,390.727080560181,2,1.4178027999987535
3,16,1,2,e4,392.0,252.80086613012014,1,2.967327899999873
3,17,2,3,e4,390.0,364.600729355916,2,0.9937074000008579
3,18,3,4,a4,692.0,908.8927341149999,4,1.2875268000007054
3,19,3,4,b4,446.0,323.2830192989496,1,1.000556900000447
3,20,2,3,g4,342.0,345.55396825171545,2,4.0477164999992965
3,21,2,3,a4,439.0,533.0084840208974,3,2.3099262999985513
3,22,2,3,e4,367.0,396.42281764649215,2,2.669861699998364
3,23,2,3,c4,576.0,510.170071676126,3,2.501551400000608
3,24,2,3,c4,803.0,758.6733489605087,3,5.593807299999753
3,25,2,3,c4,877.0,683.790887876858,1,1.352250500000082
3,26,1,2,a4,963.0,1039.7900191547596,3,4.297999999998865
