Block #, Trial #, Condition, Standard #, Note,SOA, SOA Jitter, Rating, RT
1,33,1,2,g4,763.0,820.6147365468794,3,5.517951523082502
1,34,2,3,c4,377.0,393.8438891585756,1,2.7256088229410125
1,35,3,4,d4,864.0,664.865437314243,1,1.5504110939282327
1,36,3,4,g4,428.0,399.1045400952112,3,4.854799953705424
1,37,3,4,f4,683.0,533.1886275829306,2,5.464625942976454
1,38,3,4,b4,691.0,551.2017206354303,3,7.2851316622166
1,39,3,4,g4,847.0,740.8532441708147,4,9.3896111693482
1,40,3,4,b4,539.0,552.5764652249658,2,5.052286507979488
1,41,1,2,b4,658.0,607.424156286339,3,4.863154686338021
1,42,2,3,c4,699.0,512.0015559868979,1,1.8615675911692051
1,43,2,3,f4,864.0,807.0029809551787,4,7.15617404803038
1,44,3,4,e4,763.0,620.8655734078129,3,8.760802121781808
1,45,2,3,e4,664.0,633.2332777419379,1,4.258912400368899
1,46,1,2,e4,691.0,575.7671908947935,1,4.576428264294691
1,47,3,4,c4,616.0,749.0110708497666,1,5.81476437947299
1,48,3,4,g4,845.0,528.185233151789,1,2.4136692531481003
1,49,2,3,c4,719.0,703.2845887149058,4,5.617723141825081
1,50,2,3,a4,616.0,714.2200330501441,3,9.585711697979832
1,51,1,2,f4,847.0,646.493428440844,2,2.2749977069897795
1,52,1,2,f4,377.0,228.4951676646855,2,3.9541589583627683
1,53,1,2,d4,428.0,576.5385141121537,4,2.7791152889742534
1,54,2,3,e4,688.0,462.1818908340488,1,1.9255370817429593
1,55,2,3,c4,569.0,667.0707944419385,4,1.5524764637516455
1,56,1,2,a4,359.0,312.49323567774115,1,8.345868711052162
1,57,2,3,b4,428.0,528.7930768294142,2,7.48272884305311
1,58,2,3,g4,691.0,935.6097072546502,4,1.3771090903096592
1,59,3,4,e4,719.0,937.4011760406131,4,1.6669353555084854
1,60,1,2,e4,719.0,999.7327799211557,4,3.5296608210023805
2,1,1,2,a4,917.0,874.5380419046214,2,8.553393923305975
2,2,3,4,e4,711.0,741.0588007465919,4,5.893068057819164
2,3,2,3,c4,419.0,489.0525830660081,4,4.696207961586879
2,4,3,4,b4,419.0,432.212337713627,1,4.208863717016584
2,5,1,2,a4,581.0,452.0182791394384,1,1.4042838795126045
2,6,3,4,c4,793.0,668.7167215903748,1,2.090570963363234
2,7,3,4,g4,416.0,385.20275735769883,1,6.471229301271933
2,8,3,4,f4,920.0,704.9611612656156,4,1.870467791957708
2,9,1,2,d4,920.0,702.3351418313648,4,4.07896334990528
2,10,2,3,e4,353.0,229.01606082668002,1,2.1800302958379234
2,11,3,4,c4,342.0,288.84736074655444,1,1.7263581709980826
2,12,1,2,g4,686.0,711.038623856537,1,2.986034737762566
2,13,1,2,f4,741.0,757.8069021966173,1,3.055902182613636
2,14,1,2,a4,711.0,743.6044088801616,1,3.197352167271447
2,15,3,4,a4,955.0,1070.70503164358,1,2.110058100661945
2,16,2,3,f4,781.0,511.09581261049334,1,2.7992071677836066
2,17,1,2,b4,572.0,382.9898094861327,1,1.5821353685894337
2,18,1,2,g4,793.0,647.0599771892197,1,3.1441006788588766
2,19,2,3,d4,873.0,1040.3766282682586,3,1.0301123970989465
2,20,2,3,f4,920.0,806.2943242039291,3,1.8706420351813904
2,21,1,2,b4,583.0,578.8855743327144,2,3.891384898937531
2,22,3,4,e4,873.0,947.6196418359889,2,5.1250660118664655
2,23,3,4,d4,583.0,391.54741844345085,3,3.779227959445734
2,24,2,3,d4,491.0,343.115928324357,3,9.496510664477228
2,25,2,3,c4,416.0,260.01003029947515,1,1.6490105309844694
2,26,3,4,b4,545.0,585.4228685500561,2,6.919700955706276
2,27,3,4,e4,741.0,745.1718257029758,2,2.406019413556578
2,28,3,4,a4,964.0,808.6337434697186,2,1.400512356833815
2,29,2,3,c4,711.0,950.6891579496316,2,3.238456194819264
2,30,1,2,f4,955.0,1008.0069827808035,2,3.005962848380932
2,31,1,2,e4,545.0,647.352186361391,2,2.7889659073459825
2,32,3,4,d4,917.0,1112.4332360676763,2,5.83473362375571
2,33,1,2,a4,964.0,660.2802666802784,2,4.09648067011608
2,34,1,2,b4,342.0,433.00907504201797,4,1.3508093495543108
2,35,2,3,g4,686.0,819.163533102094,4,8.72736173020985
2,36,2,3,f4,917.0,602.9936254197377,4,1.0004197677660613
2,37,3,4,e4,491.0,513.335341582652,2,3.2113031221472284
2,38,1,2,e4,491.0,522.7005073734113,2,5.238017265408416
2,39,2,3,b4,342.0,250.32189336306402,2,3.4890457986305137
2,40,2,3,g4,356.0,305.1032614401165,2,6.005006554559941
2,41,2,3,c4,741.0,791.6105283680879,2,5.456096711631744
2,42,2,3,f4,545.0,722.7012656654807,4,1.4174435862014434
2,43,2,3,e4,572.0,422.8351043217677,4,2.7897101456311475
2,44,2,3,g4,583.0,442.10237083451483,4,3.102167335323088
2,45,1,2,b4,353.0,295.0136974586355,3,4.789593642830596
2,46,3,4,d4,353.0,420.73470089988353,4,3.6717145252162027
2,47,2,3,b4,581.0,602.2209070888106,4,4.539505052159029
2,48,1,2,c4,356.0,471.4309952249371,4,6.5799317794346734
2,49,1,2,c4,419.0,298.6360012424254,3,5.163415872331598
2,50,3,4,c4,781.0,816.0105653060657,2,12.138166700689226
2,51,3,4,a4,686.0,678.3062028591191,2,2.219463683445383
2,52,2,3,d4,793.0,942.0995103860079,2,3.224117408252141
2,53,3,4,a4,572.0,443.94973781395225,2,6.938174569738067
2,54,1,2,e4,416.0,381.09594754032133,2,1.1994154931860521
2,55,2,3,g4,955.0,751.2912477664427,1,1.1686809813525088
2,56,1,2,f4,873.0,746.8299416485987,1,2.0731504733309976
2,57,3,4,b4,356.0,342.4280805231397,1,1.7984902667787992
2,58,2,3,d4,964.0,618.3386244023613,1,3.4366036980952686
2,59,1,2,g4,781.0,1023.5057191253238,1,5.776110487576943
2,60,3,4,a4,581.0,404.1157981988667,2,7.126942064639252
3,1,1,2,d4,632.0,461.96813614828505,3,4.4777680209519986
3,2,2,3,d4,402.0,555.3103048838389,4,2.6198030744988046
3,3,2,3,b4,666.0,758.4789900143559,3,3.6510845874202005
3,4,2,3,c4,355.0,478.13933984055274,4,1.1769562570309517
3,5,2,3,b4,917.0,1214.9282024516124,4,1.8071538851256719
3,6,1,2,f4,389.0,425.53106209560093,4,4.043098627029622
3,7,2,3,c4,885.0,793.0319840467189,4,5.421916936057869
3,8,1,2,g4,558.0,753.5385882093192,2,4.004404112446764
3,9,3,4,c4,868.0,809.2000961394178,3,4.4215492879664
3,10,3,4,d4,767.0,800.0350729549591,2,2.378309631230195
3,11,1,2,f4,544.0,751.6223897552588,2,5.067194778630665
3,12,3,4,g4,950.0,1220.9331469583221,4,3.1100920806454724
3,13,2,3,c4,344.0,393.91287582056214,2,3.6773339969224708
3,14,1,2,d4,666.0,563.2703175823219,3,4.719757367588727
3,15,1,2,d4,467.0,393.2216200104991,3,5.565428202721932
3,16,2,3,g4,544.0,516.3942841696867,3,4.317738139005769
3,17,1,2,a4,344.0,213.92343971291226,2,6.497785041602356
3,18,2,3,a4,767.0,836.670478605037,3,3.0120554849697783
3,19,2,3,e4,558.0,357.05118549003913,3,2.7098278032401595
3,20,2,3,a4,649.0,811.4760084147763,4,10.87113640561779
3,21,1,2,b4,950.0,1277.382021751835,4,1.715753350285695
3,22,2,3,b4,389.0,332.6392030052618,4,3.8395097276004435
3,23,1,2,e4,964.0,1099.9822944065081,1,8.79791771683108
3,24,1,2,f4,944.0,854.6451714084596,2,8.190254183051138
3,25,2,3,f4,964.0,733.6277349918071,2,3.9676142653590887
3,26,3,4,g4,632.0,724.535301754684,3,4.254834291373072
3,27,1,2,c4,411.0,411.9013801797465,2,3.3695650229976764
3,28,1,2,b4,355.0,473.7975687719788,3,3.475705461503594
3,29,2,3,g4,467.0,353.4824906498616,3,9.184303087145736
3,30,3,4,b4,826.0,873.4443805841142,3,4.890052014923413
3,31,3,4,a4,344.0,275.5105230797985,4,4.1235869883746545
3,32,3,4,e4,944.0,626.6718029421467,1,1.4410675948740845
3,33,3,4,e4,885.0,539.1524050200277,1,1.5973052595652462
3,34,3,4,e4,544.0,581.6797662854376,1,6.143312752023348
3,35,3,4,e4,355.0,236.01777938979606,1,1.4711207186180673
3,36,2,3,f4,826.0,736.5811074822716,2,4.393020920173285
3,37,3,4,d4,917.0,939.5346417081804,2,3.000259320926716
3,38,3,4,d4,467.0,480.2199381958393,2,3.7031580179098
3,39,3,4,a4,649.0,609.2725080117984,3,9.068953562137494
3,40,2,3,c4,411.0,534.9798520564062,2,3.750946393638287
3,41,2,3,f4,855.0,637.3946497705024,3,12.030833896898685
3,42,3,4,d4,964.0,935.4803625947793,4,3.8300517952036444
3,43,1,2,c4,855.0,1016.1634849829027,4,5.163658331010765
3,44,2,3,a4,632.0,881.215338777655,4,8.724324992738048
3,45,1,2,e4,917.0,827.4849982243976,4,6.753722277251882
3,46,2,3,c4,868.0,573.1704043014745,1,1.4137433448415777
3,47,2,3,g4,950.0,646.1321219236909,1,1.8327247169124803
3,48,3,4,a4,389.0,310.29029530235493,1,0.9132470582405858
3,49,1,2,d4,885.0,676.9547653108009,1,3.7856583519608193
3,50,1,2,g4,868.0,793.9804492067974,2,2.942923080814353
3,51,3,4,a4,666.0,414.0688832152451,1,6.476701356056992
3,52,3,4,c4,558.0,558.5006795448819,2,6.950201184496336
3,53,1,2,f4,402.0,256.4781708497178,2,5.23976889523442
3,54,3,4,g4,411.0,289.1753439400726,3,9.386774479448604
3,55,1,2,e4,826.0,1125.0879947517299,4,5.584759491976683
3,56,1,2,b4,767.0,495.42512551733046,1,1.6188475471433321
3,57,2,3,b4,944.0,962.6407833925264,4,3.3296244905238837
3,58,3,4,a4,855.0,794.4918833111974,1,4.567480287138778
3,59,3,4,f4,402.0,560.7618736660559,4,1.599414062450478
3,60,1,2,g4,649.0,575.7187208017658,4,6.714833846823012
4,1,2,3,g4,659.0,705.899581928139,2,3.767861527224568
4,2,2,3,g4,761.0,486.4266799872917,2,4.797982866423581
4,3,3,4,b4,761.0,640.8943944249497,4,2.1044542137613007
4,4,2,3,g4,812.0,881.1997189698707,3,2.276707692174341
4,5,3,4,g4,633.0,649.1817844232722,3,10.354261766974787
4,6,1,2,a4,633.0,858.9593803343674,4,1.7619364911554385
4,7,3,4,a4,791.0,841.304255800929,4,1.7036945439647297
4,8,2,3,g4,878.0,726.89852561015,3,7.729007587756087
4,9,2,3,c4,633.0,841.3379262387004,4,1.190979004202518
4,10,1,2,d4,711.0,515.4794433737044,2,5.373680688818013
4,11,3,4,e4,812.0,997.6230820541606,1,3.140275248086027
4,12,3,4,e4,338.0,356.0762930714634,1,3.6444579796632297
4,13,3,4,c4,711.0,544.5572383887209,1,4.00109987841347
4,14,1,2,f4,830.0,613.9213513932,1,2.8718998055476277
4,15,2,3,c4,566.0,690.1274231130111,3,25.229319667078244
4,16,2,3,g4,338.0,338.15765202737697,2,4.012292833877154
4,17,2,3,b4,782.0,491.35278461551934,1,1.65537500744108
4,18,1,2,d4,560.0,480.7017286562427,1,5.3442024144185325
4,19,1,2,a4,817.0,1127.291798093581,2,4.6807072128779055
4,20,1,2,b4,791.0,1099.4059204653388,3,3.9045285098452496
4,21,1,2,e4,659.0,603.0440939143991,3,12.317716933451948
4,22,2,3,a4,532.0,713.0891976921595,4,1.8833737984693926
4,23,3,4,e4,782.0,542.7817450641871,4,2.4809074648403566
4,24,1,2,a4,532.0,607.4093020220637,4,3.7618291859446344
4,25,1,2,c4,566.0,445.9943529672605,1,4.027937422667264
4,26,1,2,d4,495.0,605.3161439622203,2,4.8215619091031385
4,27,1,2,f4,834.0,578.5177730276422,2,10.218805800306882
4,28,3,4,b4,566.0,496.4755929971231,1,1.374676838860296
4,29,2,3,e4,495.0,598.9702814281227,1,1.0350716862683385
4,30,1,2,c4,782.0,1046.3708703830964,1,4.603555532618657
4,31,2,3,b4,817.0,931.6525979598423,4,1.8377021457724823
4,32,2,3,b4,532.0,374.7426373229374,4,3.5744001958066747
4,33,2,3,g4,723.0,699.5605473485668,4,3.607425673896387
4,34,2,3,a4,560.0,600.9486455164729,4,3.2194626614916615
4,35,1,2,e4,723.0,889.9316385861282,3,7.152204010711557
4,36,3,4,d4,532.0,590.8278786913652,4,1.5854030677537594
4,37,3,4,c4,834.0,854.1452597974328,4,2.756497649887933
4,38,2,3,c4,830.0,998.7964641608644,4,1.1181266860648975
4,39,1,2,g4,761.0,824.5295381107405,3,6.608436131300095
4,40,2,3,f4,791.0,476.50088500393724,1,2.2334391652270824
4,41,3,4,e4,830.0,819.8774499641548,1,8.256289809914506
4,42,3,4,e4,878.0,995.1066910198558,1,1.7514504726414089
4,43,3,4,f4,457.0,442.2282362700809,1,3.3475304088915436
4,44,1,2,a4,812.0,654.0733311929235,2,5.520345706731405
4,45,1,2,a4,457.0,517.5213070193686,2,4.179904850936509
4,46,2,3,f4,457.0,353.57758042807717,4,2.064605657181801
4,47,2,3,g4,711.0,890.9144677274135,3,4.8513856040863175
4,48,2,3,d4,390.0,539.3526417150154,4,2.4092960548223346
4,49,2,3,b4,834.0,692.3510610497901,4,5.742262591691997
4,50,3,4,f4,495.0,446.4945131674181,4,4.9877421680612315
4,51,1,2,e4,532.0,687.4061287127089,3,2.7491546521027885
4,52,1,2,c4,338.0,411.7859029187281,3,4.406315013864059
4,53,3,4,f4,560.0,563.9183535262739,4,2.5355452343837896
4,54,3,4,d4,817.0,1027.6435087875566,3,6.307649916238006
4,55,1,2,d4,878.0,986.4923433277529,2,2.2324159333934404
4,56,3,4,a4,659.0,413.26605532499934,2,1.5849168729528174
4,57,3,4,f4,390.0,492.78468548103854,2,1.409286601743588
4,58,3,4,b4,723.0,740.309768228592,2,8.300228483453338
4,59,3,4,b4,532.0,516.2199565248277,2,3.9346871503798866
4,60,1,2,f4,390.0,435.3035020981438,2,4.118625655296
